Time,X4009.BIG.EDDY....230.,X4006.BIG.EDDY....500.,X6333.BRIDGER.....20.0,X6301.BRIDGER.....345.,X5031.CANAD.G1....20.0,X5002.CANALB......500.,X4010.CELILO......230.,X5032.CMAIN.GM....20.0,X7031.COLOEAST....20.0,X6203.COLSTRP.....230.,X4131.COULEE......20.0,X4101.COULEE......500.,X7032.CRAIG.......20.0,X2400.DEVERS......500.,X2901.ELDORADO....500.,X6533.EMERY.......20.0,X1002.FOURCORN....345.,X6202.GARRISON....500.,X6404.GONDER......345.,X1333.H.ALLEN.....20.0,X1303.H.ALLEN.....345.,X4132.HANFORD.....20.0,X1331.HOOVER......20.0,X2100.IMPERIAL....230.,X2302.IMPRLVLY....230.,X2301.IMPRLVLY....500.,X2634.INTERM1G....20.0,X2604.INTERMT.....345.,X2431.LUGO........20.0,X2401.LUGO........500.,X4031.MALIN.......20.0,X2438.MESA.CAL....20.0,X3333.METCALF.....20.0,X2030.MEXICO......20.0,X6102.MIDPOINT....345.,X6101.MIDPOINT....500.,X2202.MIGUEL......230.,X6335.NAUGHT......20.0,X1202.NAVAJO......500.,X1232.NAVAJO.2....20.0,X4201.NORTH.......500.,X8001.OLINDA......500.,X1431.PALOVRD2....20.0,X1403.PARKER......230.,X3234.PITSBURG....20.0,X3926.RIO.OSO.....115.,X3906.ROUND.MT....500.,X1004.SAN.JUAN....345.,X6507.SIGURD......345.,X1034.SJUAN.G4....20.0,X2619.SYLMARLA....230.,X3933.TESLA.......20.0,X3903.TESLA.......500.,X6401.TRACYSPP....345.,X6433.VALMY.......20.0,X6403.VALMY.......345.,X2603.VICTORVL....500.,X1402.WESTWING....500.
17.1,-1.1820582500151653,-1.081819257621944,0.3363769733143705,-0.11418033852503766,-1.3635061432346307,1.0356915305795173,-1.267119642280287,1.1418199441811492,0.9785691416984449,0.9518459745645662,1.0765052439808527,0.9704441580987692,0.9219383579738372,0.05479011937752022,0.01845631855139957,0.3626211776245494,-0.23509817953225634,0.5490156429480453,-0.24447447773298275,0.1169855389636849,0.13684325708691286,-0.4936094490093568,0.13154364097876137,0.03804122752338598,0.2808113074924418,0.2443821070594286,0.0050429384529907225,0.01968775499216304,0.17399988693224047,0.17710407567371256,-0.9198652919951309,0.17423994770611886,-0.9526525997590654,0.5058770617763757,-0.2036653826153751,-0.1992194248145597,0.2716465973933984,-0.20547993537112463,-0.31434101446179363,-0.3183394939697386,0.23349102818112075,-0.8022337027683225,-0.07763179252996727,-0.052647265263505875,-1.2097434831319638,-0.8021356313650412,-0.7986328827225844,-0.3112797962346309,0.15324993320084382,-0.3416990137149704,0.28638835286405273,-1.2179709008518975,-0.8100145489844816,-0.5067244295614206,-0.9945060575266716,-0.9675686996113539,0.1638688978820343,-0.06775317810922436
17.133333,-1.2714576134631732,-1.1527582253328572,0.3853045330693115,-0.06950107562407974,-0.9916408314425338,1.0052300149700597,-1.3154829874057676,1.1072193398148171,0.9336512138826742,0.9654437742008362,0.9915179878767977,0.8826912289093648,0.8950596886449763,0.05136573691671034,0.013842238913933878,0.40971483705668926,-0.24876667834235594,0.4729980923849984,-0.23748949265547362,0.13410537393381028,0.14397051006024564,-0.6067282810737157,0.1503355896906091,-0.03170102293662425,0.2120411913723632,0.23352068007986704,0.07060113834746891,0.0836729587139607,0.12338173800657443,0.12650291119601056,-0.9154214983143573,0.1810728868316631,-0.9526525997590654,0.4897320491660337,-0.2193319505086871,-0.16702234605664204,0.3210368878286864,-0.13900113275133116,-0.32620293953619633,-0.3239243973722596,0.13620309977178038,-0.7913927067850536,-0.1109025607569202,-0.052647265263505875,-1.1881409209325362,-0.7901035968946636,-0.7831254481061773,-0.3327473683894009,0.1929813973641189,-0.3360973905397638,0.29373164396334006,-1.1976713858371357,-0.7900634517187186,-0.5122025315027797,-0.9824514386472117,-0.9559810505151518,0.12209839450022736,-0.03387658905414205
17.166667,-1.331057189093708,-1.2148298220823674,0.409768312946103,-0.07446543816826319,-0.6197755196504368,0.7919994057376759,-1.3541736635048633,0.9342163179677916,0.9037059286723188,0.9450470747460538,0.9018092175451473,0.7897763627080774,0.8816203539811428,0.0034243824615702422,-0.013842238913421612,0.45680849648882915,-0.3034406735821473,0.3885341473176553,-0.29686186581895424,0.14266529141887296,0.14824686184418198,-0.7095635829489525,0.1879194871122182,-0.057061841286486774,0.1146168602018277,0.18464425866701664,0.09581583061466203,0.11320459120220526,0.11705446939069056,0.12017776563603448,-0.9020901172710497,0.18448935639462485,-0.9458479383320261,0.4816595428611614,-0.18277662542351938,-0.17507161574545124,0.3210368878286864,-0.096696440174489,-0.32027197699965343,-0.3239243973722596,0.029186378522370066,-0.7697107148185156,-0.14971845702251946,-0.09213271421076996,-1.1557370776345943,-0.7580181716400263,-0.7559874375278953,-0.38641629877394246,0.21757706565527005,-0.35850388324183424,0.28271670731481674,-1.177371870822374,-0.7661221350001576,-0.5368539902379832,-1.0306699141637132,-0.9559810505151518,0.11245904756607399,-0.03387658905414205
17.2,-1.3608569769089753,-1.2591666769031649,0.42811614785539415,-0.04467926290095792,-0.206591839885008,0.7919994057376759,-1.267119642280287,0.8996157136014596,0.8587880008565482,0.91445202556388006,0.8168219614410923,0.70718537052941,0.8520538177196346,-0.023970677227189867,-0.03921967692153199,0.48977405809049057,-0.3690494678702612,0.2871774132342179,-0.2060570598035805,0.1483719030757926,0.14682141124964204,-0.7095635829489525,0.20671143582406593,-0.0634020458732485,0.1432710752510121,0.10318355631427573,0.11094464597475395,0.12304846869719388,0.08858176062026682,0.0917146106164932,-0.8665397678219006,0.19132229552016905,-0.905019969771301,0.4520603530764307,-0.19844319331683138,-0.17104698090104664,0.2592990247849191,-0.06647880261979346,-0.338064864610599,-0.33509420417854163,-0.06810154988481007,-0.7118920695738795,-0.14971845702251946,-0.13819907131688558,-1.1125319532381377,-0.7379647808557667,-0.7094651336803957,-0.46691969435254227,0.23649681049500484,-0.403316868647219,0.2753734162155294,-1.1266230832865964,-0.7182395015621493,-0.6190255193559363,-0.9040964159327295,-0.9849501732569437,0.08675412240809384,-0.07622232537323
17.233333,-1.3012574012784406,-1.2059624511189957,0.4342320928242525,-0.03971490035677447,0.16527347190708896,0.7310763745255245,-1.2284289661811914,0.8304145048611129,0.8095921751539231,0.9008542259268552,0.7554422764781592,0.6452421263959826,0.8197994145248824,-0.030819442149569987,-0.07151823438635317,0.5651239131814961,-0.4155223638247213,0.25339183520765574,-0.1851021045695021,0.1497985559898641,0.15252321362843485,-0.7301306433249132,0.27248325631240344,-0.012680409174931262,0.22923372040238288,0.1086142698040565,0.12103052288185516,0.13781428494186262,0.10439993215962527,0.10752747451608231,-0.7954390689236023,0.19815523464609258,-0.8505826783564973,0.44398784677155845,-0.12533254314765555,-0.16702234605664204,0.2716465973933984,-0.05439174759898877,-0.3499267896850016,-0.34067910758230274,-0.10701672124941031,-0.6504597590017546,-0.0499061523404294,-0.15794179579051762,-1.058525547740768,-0.6737939303464922,-0.6319279606009426,-0.5259555177763722,0.24974063188290324,-0.47053634675591804,0.25701518846771876,-1.0555747807383111,-0.6543959903120623,-0.5697226018849212,-0.8558779404175664,-0.9038366295770963,0.09639346934224721,-0.10586434079677963
17.266667,-1.2615243508566136,-1.1793603382269109,0.4709277626401187,0.009928725089469195,0.5164795997079328,0.5787687964985281,-1.402537008630344,0.7266126917544341,0.7432847579019807,0.8804575264720728,0.6987841057417731,0.588460819273292,0.7660420758677576,-0.0034243824608098765,-0.07843935384306398,0.6122175726136361,-0.3963864654904604,0.21115986267304646,-0.35623423898243495,0.15407851473239545,0.14967231243903845,-0.8638165357652328,0.347651051157708,0.08242265963353368,0.27508046448285944,0.17921354517723587,0.15633109205614948,0.1722678561765086,0.14869081246940746,0.15180349343451044,-0.7287821637060775,0.20840464333459857,-0.7757314026605755,0.42246116329169997,-0.07311065016917584,-0.12677599760902156,0.339558246741748,0.006043527510402338,-0.32027197699965343,-0.3127545905672176,-0.14593189261185033,-0.5781864524455583,0.03881589626559927,-0.07897089789452819,-1.0045191422433986,-0.6296764706214771,-0.5582676461751609,-0.5205886247382755,0.28190419811011636,-0.5265525785117161,0.2680301251162421,-0.994676235694026,-0.5865622596091772,-0.5642444999441704,-1.0125879858451925,-0.8516922086403272,0.1413770883685341,-0.05928403084615898
17.3,-1.380723502119889,-1.2680340478665368,0.507623432455985,0.06950107562518205,0.8676857275087766,0.5178457652931406,-1.3251556564300047,0.6574114830140874,0.6598657491016708,0.8430635774713866,0.6232398780939572,0.5058698270946245,0.6988454025456057,0.05136573691671034,-0.062290075110909525,0.635764402329706,-0.4237234631106596,0.09291033957726573,-0.412114119607161,0.15265186181832394,0.15109776303357839,-0.8638165357652328,0.20671143582406593,0.03804122752338598,0.14900191826186698,0.2280899665888804,0.14120227669493782,0.15750203993293277,0.07592722338849908,0.07590174671760634,-0.6799004332136208,0.2220705215860663,-0.7076847883924485,0.39824364437708326,-0.06788846087179169,-0.09457891885110388,0.4012961097862007,0.06647880261979346,-0.2846862017777624,-0.27366026674585037,-0.2432198210211907,-0.49145848457860425,-0.055451280379075735,0.019742724473632046,-0.9289101745466015,-0.6537405395626777,-0.5001147663649255,-0.5581568760073354,0.2970399939818202,-0.5377558248633733,0.31576151726038676,-0.9236279331457405,-0.5187285289062921,-0.7532390169152801,-1.0246426047246524,-0.9559810505151518,0.08354100676361385,0.012703720896478598
17.333333,-1.3608569769089753,-1.2591666769031649,0.4953915425182682,0.0843941632588347,1.1569143033496228,0.4264612184715317,-1.25744697325605,0.5536096699074086,0.5828635871316427,0.7818734791062845,0.5665817073586193,0.44908851997193394,0.6343365961572948,0.02739505968876011,-0.09689567239446356,0.6546018661019345,-0.4455930612066976,0.033785578028437624,-0.412114119607161,0.15265186181832394,0.16677771957478385,-0.843249475389272,0.244295333245675,0.08876286422170322,0.1547327612714494,0.1466292642361395,0.09077289216167131,0.10828265245361805,0.08225449200438295,0.0822268922768802,-0.6087997343153225,0.22890346071161052,-0.626028851270243,0.3928619735069692,-0.07833283946771954,-0.09055428400669929,0.3457320330463304,0.030217637554695555,-0.3084100519252508,-0.2848300735521324,-0.2821349923836307,-0.41557151269572146,0.0110902560760614,-0.04606635710611561,-0.8316986446527754,-0.6336871487784181,-0.42645445193914383,-0.6010920203156837,0.28947209604617835,-0.5657639407418942,0.3231048083596741,-0.8221303580741857,-0.43892413984324036,-0.8518448518573104,-0.9884787480876108,-1.0023316469038197,0.09639346934224721,-0.10586434079677963
17.366667,-1.3012574012784406,-1.1882277091902829,0.458695872701044,0.06950107562518205,1.2808694072787927,0.3655381872661442,-1.1123569378796085,0.48440846116706177,0.5080003741055165,0.6934877814678874,0.5240880793060677,0.4077930238826002,0.561764188969848,0.03424382461114023,-0.10381679185117436,0.6640205979885717,-0.4838648578746123,0.016892789014218812,-0.3387717762871111,0.16406508513184645,0.16392681838538745,-0.7198471131380745,0.23489935889079433,0.1268040917450892,0.13754023224142972,0.12490641027460468,0.06555819989447818,0.0836729587139607,0.0980726635437414,0.09803975617646929,-0.5243676543737166,0.24256933896307825,-0.5103496070143516,0.379407796331983,-0.1044437859569594,-0.09860355369550848,0.3086893152202071,-0.006043527511744271,-0.2846862017777624,-0.26249045993956827,-0.29186378522586087,-0.3143888835172072,-0.0055451280374150674,-0.019742724473632046,-0.7020832714610072,-0.5695162982691436,-0.3334098442432837,-0.6440271646240319,0.28190419811011636,-0.5993736797956218,0.3341197450081974,-0.690183510481615,-0.3471490924217941,-0.8545839028276859,-0.8799871781751479,-0.9791563487088426,0.11245904756607399,-0.13974092985186193
17.4,-1.1621917248064575,-1.0463497737645187,0.39753642300838626,0.03971490035677447,1.1569143033496228,0.45692273408098927,-0.9189035573798342,0.5190090655333938,0.4245813653052067,0.6220993333761488,0.49575899393839884,0.3974691498599802,0.4703767132520795,0.06163888429990034,-0.09689567239446356,0.6781486958180045,-0.4838648578746123,0.050678367042656436,-0.19907207472607136,0.16691839096030628,0.1596504666014511,-0.586161220697755,0.09395974355506594,0.09510306880846495,0.07450095913093349,0.1194756967848239,0.06051526144148746,0.07382908121897207,0.05378178323395923,0.056926310037678084,-0.4221603997080295,0.2596516867775078,-0.408279685611028,0.34980860654725227,-0.14099911104096755,-0.1066528233852113,0.29016795630646003,-0.030217637554695555,-0.2431694640180115,-0.22339613611944112,-0.2432198210211907,-0.22043358499527532,-0.08872204860602867,-0.006580908157390264,-0.5724678982668406,-0.4772707006621728,-0.2287346605855486,-0.6601278437395135,0.2762282746582799,-0.6385850420257999,0.3561496183052441,-0.5683864203975522,-0.25138382554666366,-0.7559780678862638,-0.711222513868062,-0.8864551559315066,0.08032789111842042,-0.14397550348339463
17.433333,-0.9933262605170012,-0.8867370964100417,0.3241450833752958,0.004964362545285752,0.8676857275087766,0.24369212484184152,-0.9769395715295518,0.3114054393200362,0.34544025439175124,0.5269147359192392,0.4815944512545644,0.39230721284924336,0.37630137060166363,0.04794135445590047,-0.10612383167041947,0.6922767936474373,-0.42919086263421385,0.10980312858960906,-0.1851021045695021,0.16406508513184645,0.17675587373751303,-0.5655941603217942,0.07516779484530454,0.09510306880846495,0.13754023224142972,0.07602998886296013,0.07060113834746891,0.0836729587139607,0.08225449200438295,0.08538946505721935,-0.31995314504135564,0.27331756502897553,-0.35384239419622426,0.30944607502289107,-0.15666567893427955,-0.11872672791931872,0.24695145217575443,-0.030217637554695555,-0.21944561387052314,-0.19547161910435598,-0.18484706397645057,-0.14816027843907903,-0.09981230468209007,-0.0855518060533797,-0.4860576494715291,-0.36898239042788333,-0.1318131942360171,-0.6064589133537802,0.2781202491420854,-0.6553899115526637,0.3598212638544801,-0.48718836034075896,-0.17556965593729615,-0.5697226018849212,-0.6871132761091421,-0.7416095422174015,0.10603281627640058,-0.18632123980248258
17.466667,-1.0032595231235608,-0.8512676125545852,0.23852185380448856,-0.024821812722019523,0.5164795997079328,0.09138454681484509,-0.9672669025053148,0.10380181310667874,0.25560439876068486,0.452126837917867,0.45798688011449085,0.37682140181588647,0.2714745602200615,0.06506326676071021,-0.09228159275699786,0.6828580617618459,-0.39912016525223754,0.08446394506921859,-0.2724144180453458,0.17405165553098065,0.16392681838538745,-0.5758776905109163,0.009395974354880696,0.12046388715832747,0.13754023224142972,0.1086142698040565,0.09077289216167131,0.10828265245361805,0.0980726635437414,0.10120232895680846,-0.24440865246228374,0.28869167806173446,-0.299405102782176,0.27446521436804633,-0.15144348963689538,-0.11872672791931872,0.3086893152202071,0,-0.18385983864731512,-0.15637729528298874,-0.17511827113422038,-0.07950063721117401,-0.1109025607569202,-0.10529453052701175,-0.44285252507507245,-0.30882221807554977,-0.05039916250203185,-0.5742575551228171,0.28190419811011636,-0.6217801724989361,0.37450784605305476,-0.4262898152987275,-0.10374570578072681,-0.4848120217965926,-0.7534136799441643,-0.6778774721831439,0.12209839450022736,-0.13550635621938897
17.5,-1.0032595231235608,-0.8335328706258723,0.17736240411047283,-0.029786175267305277,0.39252449577876286,-0.09138454681484509,-0.8705402122543537,-0.0692012087403468,0.18074118573455875,0.37733893991649475,0.429657794746822,0.34584977974802655,0.1827749514349403,0.09930709137185044,-0.07843935384306398,0.6734393298752088,-0.3690494678702612,0.025339183522265957,-0.30035435835770885,0.16691839096030628,0.1596504666014511,-0.5655941603217942,-0.046979871778576134,0.13314429633185093,0.10888601719097281,0.12490641027460468,0.07060113834746891,0.0885948974625479,0.09490902923544824,0.09803975617646929,-0.1688641598832118,0.300649321531911,-0.22455382708625427,0.24755686001807384,-0.16188786823282325,-0.11872672791931872,0.32721067413326876,0,-0.1719979135742294,-0.15079239188046775,-0.1945758568165205,0.0036136653274888566,-0.16635384113599594,-0.10529453052701175,-0.36724355737827546,-0.2687154365074758,0.023261151923749827,-0.5474230899299504,0.26487642775460707,-0.582568810268758,0.38919442825081413,-0.33494199773342664,-0.02793153617135929,-0.5286368373262487,-0.7654682988236243,-0.7184342440224243,0.1253115101454208,-0.13974092985186193
17.533333,-0.9237934222821125,-0.7714612738783311,0.12843484435553182,-0.03475053781148872,0.3718653117875097,-0.21323060923238393,-0.6964321698030534,-0.17300302184702554,0.11657271742651851,0.2855537923692189,0.4060502236067485,0.3252020317039328,0.11557827811338516,0.11642900367742055,-0.06921119456762033,0.6451831342163431,-0.34444617001244615,-0.016892789012343336,-0.2724144180453458,0.16121177930338662,0.14824686184418198,-0.46275885844427406,-0.1503355896906091,0.12046388715832747,0.06877011612135112,0.10318355631427573,0.07564407680157938,0.09351683621004221,0.07909085769679225,0.0822268922768802,-0.0844320799416059,0.30919049543912575,-0.14289788996404867,0.24486602458331558,-0.2036653826153751,-0.12275136276372331,0.3086893152202071,-0.012087055022146609,-0.16013598849982671,-0.1340376816716647,-0.20430464965659045,0.10118262917771192,-0.2717112738555011,-0.1513608876316661,-0.2592307463835364,-0.20454458599820127,0.11242890096593862,-0.5205886247382755,0.24974063188290324,-0.554560694390237,0.40388101044938873,-0.23344442266412546,0.05985329179728878,-0.5423320921793423,-0.7232771327461837,-0.7474033667655026,0.10924593192159401,-0.21596325522509194
17.566667,-0.7648612205992158,-0.629583338452567,0.04892755975494099,-0.06950107562407974,0.4131836797654288,-0.060923031205387515,-0.5803601415036184,0,0.050265300174576116,0.193768644821943,0.3966071951505094,0.3252020317039328,0.04569373785858587,0.11642900367742055,-0.06921119456762033,0.5933801088414075,-0.3225765719164082,-0.016892789012343336,-0.29686186581895424,0.15265186181832394,0.1268651029245002,-0.4010576773186753,-0.20671143582615223,0.07608245504677195,0.06303927311049623,0.0705992753719735,0.09077289216167131,0.10828265245361805,0.06010905184914063,0.06008888281801724,0.008887587362533969,0.3177316693463405,-0.09526525997703975,0.24755686001807384,-0.24544289699792693,-0.1468991718328318,0.3025155289156248,-0.024174110044293217,-0.1423431008888812,-0.1228678748653826,-0.14593189261185033,0.18429693171717718,-0.3327076822719919,-0.26323632631752936,-0.16201921648971024,-0.11229898839123044,0.20547350866093794,-0.49912105258350553,0.2346048360111994,-0.5321542016881666,0.40388101044938873,-0.1319468475925706,0.14364790031313868,-0.4738558179138745,-0.7293044421865827,-0.7184342440224243,0.09639346934224721,-0.30065472786326786
17.6,-0.6257955441272326,-0.49657277399017463,-0.03057972484700787,-0.10425161343556846,0.45450204774334785,0.09138454681484509,-0.4159247680765551,0.17300302184702554,-0.001069474471951069,0.10538294718354592,0.38716416669531867,0.3252020317039328,-0.00806360079853887,0.09930709137185044,-0.06921119456762033,0.5415770834654262,-0.2925058745344319,0,-0.24447447773298275,0.13410537393381028,0.11118514638329474,-0.3085059056302772,-0.20671143582615223,0.10144327339663448,0.08596264515137077,0.054307134901425316,0.07060113834746891,0.0836729587139607,0.08541812631197365,0.08538946505721935,0.08887587362336624,0.3228563736905935,-0.04082796856223601,0.25293853088818785,-0.29244260067786293,-0.17507161574545124,0.32721067413326876,-0.05439174759898877,-0.1423431008888812,-0.11728297146286161,-0.09728792840718015,0.24211557696181327,-0.36043332246152976,-0.34878813237090905,-0.09721152989382614,-0.020053390784259613,0.2830106817412518,-0.46691969435254227,0.19865732081595533,-0.5153493321613027,0.38919442825081413,-0.060898545042031446,0.2114816310160238,-0.4053795436490149,-0.6569767289111614,-0.7068465949262221,0.1253115101454208,-0.3472350378138885
17.633333,-0.4767966050486899,-0.3635622095297513,-0.11620295441781509,-0.15389523888181214,0.43384286375668196,0.12184606242430267,-0.2321440566010178,0.17300302184702554,-0.056682147005332646,0.013597799636270029,0.38244265246667497,0.33036396871466966,-0.0618209394556636,0.11300462121661069,-0.043833756559509954,0.4756459602610577,-0.2405655790564176,0.008446394508047144,-0.16763964187417826,0.1169855389636849,0.09122883805815292,-0.15425295281399687,-0.28187923066937043,0.12046388715832747,0.04584674408047658,0.0705992753719735,0.06051526144148746,0.07382908121897207,0.07909085769679225,0.0822268922768802,0.17775174724574577,0.32798107803484644,0.04082796856072507,0.25832020175830184,-0.32377573646448693,-0.2032440596589643,0.339558246741748,-0.10273996768623328,-0.13048117581447852,-0.10611316465657952,-0.05837275704474013,0.3107752181897183,-0.3770687065750062,-0.3882735813181732,-0.01080128109851456,0.09625627576391181,0.36442471347523703,-0.41325076396680904,0.16838572907254765,-0.4873412162827818,0.4075526559986248,0.030449272521015723,0.28729580062539134,-0.2930784538544992,-0.5545124684390976,-0.6547021739881665,0.1253115101454208,-0.37687705323649784
17.666667,-0.2979978781548798,-0.20394953217527437,-0.19571023901976395,-0.1936101392385866,0.39252449577876286,0.060923031212151334,-0.18378071147768507,0.1384024174730107,-0.11443376848261637,-0.016997249545903658,0.39188568092291404,0.34584977974802655,-0.11826614504603251,0.13355091598299068,-0.02537743800811038,0.4238429348861221,-0.19956008262611877,0.033785578028437624,-0.20954955234311057,0.09701239816478292,0.0684216285436147,-0.07198471131243742,-0.28187923066937043,0.10144327339663448,-0.022923372039602038,0.04344570792186377,0.03025763072018385,0.04429744873182039,0.05378178323395923,0.05376373725804116,0.266627620869112,0.32798107803484644,0.10206992140181267,0.24217518914795985,-0.30810916857117493,-0.21934259903747633,0.2654728110895015,-0.15108818777347777,-0.1364121383510214,-0.10611316465657952,0.029186378522370066,0.3758211940901345,-0.36043332246152976,-0.4080163057918052,0.054006405497369535,0.19652322968431932,0.4419618865546901,-0.36494872662036415,0.13622216284533453,-0.44252823087739707,0.41122430154867606,0.10149757507155488,0.35512953132827646,-0.1479087524124373,-0.5786217061966792,-0.5620009812108305,0.10924593192159401,-0.4065190686600475
17.7,-0.2185317773156371,-0.12414319349902038,-0.2507537437449213,-0.18864577669440316,0.45450204774334785,-0.060923031205387515,-0.15476270440067855,0.03460060436633196,-0.15935169629838702,-0.09858404736578831,0.38716416669531867,0.34068784273728964,-0.1693356167705099,0.1301265335221808,-0.013842238913421612,0.32023688413625084,-0.15582088643404285,0.008446394508047144,-0.258444447889552,0.07418595153773791,0.04846532021815635,-0.07198471131243742,-0.20671143582615223,0.15850511468171344,0.02292337204087454,-0.010861426980767409,-0.0050429384529907225,0.00984387749608152,0.08541812631197365,0.08855203783685628,0.3199531450423424,0.3245646084718847,0.1565072128166164,0.20181265762359862,-0.3916641973362786,-0.22739186872717915,0.15434465760976085,-0.16921877030602672,-0.1364121383510214,-0.11728297146286161,0.07783034272704024,0.42279884335069917,-0.3216174261959305,-0.39485448947556345,0.12961537319416655,0.23663001125283856,0.48848419040218977,-0.32201358231201593,0.1078425455857323,-0.39211362229556185,0.39653771935010146,0.1623961201135863,0.4030121647662847,-0.12325729367723383,-0.6027309439555991,-0.5620009812108305,0.13816397272405415,-0.39381534776450916
17.733333,-0.17879872689381013,-0.08867370964159485,-0.32414508337665376,-0.2581468523184829,0.5784571516725178,-0.3350766716566866,-0.12574469732581978,-0.20760362621335748,-0.19143593045264462,-0.18357029509455178,0.37299962401148423,0.3252020317039328,-0.2069657538305569,0.1677947405941309,0.016149278732666725,0.24959639498804098,-0.13121758857622778,-0.06757115605312429,-0.3143243285142781,0.0527861578250812,0.03278536367695088,-0.07198471131243742,-0.11275169226899998,0.2599483880783479,0.06303927311049623,0.0054307134897807734,-0.0806870152545701,-0.06890714247038486,0.16134534970047273,0.16445378455446263,0.3643910818540255,0.3177316693463405,0.22455382708549881,0.19104931588337062,-0.41255295452813434,-0.2716628520192042,0.1358232986966992,-0.2296540454140759,-0.1364121383510214,-0.11728297146286161,0.09728792840934036,0.4697764926120663,-0.2439856336659632,-0.34220722421205757,0.20522434089096359,0.2687154365074758,0.5272527769423467,-0.28444533104176434,0.05675923451878436,-0.35290226006662756,0.39653771935010146,0.23344442266187176,0.4548850176570911,-0.13421349755934375,-0.6388948005926406,-0.5793824548577068,0.20242628561936124,-0.3684079059734325
17.766667,-0.14899893907854272,-0.06207159674951019,-0.38530453307066953,-0.30779047776472657,0.8470265435221107,-0.39599970286883796,-0.07738135220033927,-0.2768048349537043,-0.20426962411415767,-0.19716809473157662,0.34939205287141073,0.3097162206705759,-0.23384442315941767,0.24997991965965086,0.07151823438686544,0.18837463772751395,-0.09021209214653597,-0.17737428464273336,-0.27939940312363043,0.03566632285463904,0.011403604757269115,0,-0.1315436409808477,0.2345875697284854,0.01146168602043727,0.04887642141164454,-0.1361593382419471,-0.12304846869719388,0.1360362752376397,0.13599062953562358,0.4088290186647219,0.30919049543912575,0.2857957799265864,0.1775951387083844,-0.4177751438255185,-0.3038599307771219,0.09878058087057595,-0.2538281554583691,-0.11861925074007586,-0.10052826125405853,0.11674551409164048,0.5420497991682626,-0.2550758897420246,-0.2566554181586779,0.2700320274868477,0.26470475835053486,0.569898222136175,-0.23077640065722282,0.017027770355509276,-0.3080892746612428,0.4075526559986248,0.2943429677061569,0.5067578705478976,-0.19447261891307704,-0.5725943967576185,-0.6083515775994985,0.18957382304001444,-0.3091238751272735
17.8,-0.10926588865671574,-0.008867370965340857,-0.4220002028865358,-0.31771920285309346,1.0123000154291997,-0.5178457652863768,-0.038690676101243514,-0.3460060436940511,-0.19999172622682834,-0.22776314391375033,0.32578448173133723,0.28390653561459905,-0.2392201570253092,0.24997991965965086,0.0945886325757307,0.0847685869776427,-0.10661429071841269,-0.21115986267117098,-0.32130931359256276,0.01569318205605385,-0.012829055351809062,0.030850590562799377,-0.18791948711430453,0.19020613761833768,0.01719252903001965,0.021722853960328956,-0.17650284586923215,-0.16242397868042707,0.08225449200438295,0.08538946505721935,0.4488231617956314,0.2972328519689492,0.31981908706102763,0.17490430327362613,-0.47521922610138234,-0.31995847015652756,0.024695145217643988,-0.25987168296877144,-0.112688288203533,-0.10611316465657952,0.12647430693171044,0.5745727871180695,-0.2328953775899018,-0.24349360184389732,0.3348397140827318,0.28475814913479447,0.6009130913681283,-0.2415101867334161,-0.005675923451836426,-0.26327628925585805,0.41122430154867606,0.33494199773342664,0.538679626172941,-0.1643430582365145,-0.5786217061966792,-0.5735886303083192,0.1413770883685341,-0.27101271243971825
17.833333,-0.07946610084144833,0.026602112892084667,-0.46481181767261837,-0.3524697406656845,1.1982326713229545,-0.7615378901282183,-0.038690676101243514,-0.5190090655410766,-0.19571382833949902,-0.2685565428233152,0.30217691059126367,0.2632587875693591,-0.25265949168973956,0.21231171258770076,0.08305343348155421,0.004709365942795715,-0.136684988100389,-0.23649904619156145,-0.40163664199012183,-0.008559917485062686,-0.03421081427180735,0.030850590562799377,-0.18791948711430453,0.2345875697284854,0.028654215050456924,0.010861426979561547,-0.25718986112380227,-0.24609693739438776,0.08225449200438295,0.08538946505721935,0.462154542838939,0.27844226937322847,0.34023307134139014,0.18566764501385413,-0.4543304689106862,-0.3561801837588498,-0.006173786304582354,-0.3021763755456136,-0.14827406342542407,-0.13962258507418568,0.14593189261401054,0.5565044604790204,-0.1940794813255338,-0.23033178552765554,0.3672435573806738,0.2727261146639715,0.6009130913681283,-0.2629777588881861,-0.04729936209891695,-0.25767466608065137,0.3634929094045314,0.3552415127481884,0.5426698456257392,-0.16160400726553087,-0.6208128722741199,-0.5677948057602181,0.1413770883685341,-0.2625435651757126
